sku,name,price,description,is_in_stock,ADVERTISER CATEGORY
YSMAT,The YS Mat (By Kulae),54,"This is the ultimate eco yoga mat!  <br/><br/>

Outstanding support and comfort all in a 100% biodegradable yoga mat. At 72 inches long, 5mm thick and weighing less than 2.5 pounds, the YS Mat (By Kulae) is four inches longer than a standard yoga mat and has been designed with all styles of yoga in mind. This mat is revolutionary, and is the eco standard of yoga mats with a different color on each side giving the user the ability to use either side.<br/><br/>

Made of Thermo Plastic Elastomer (“TPE”) | 100% Biodegradable | 100% Recyclable | Ultra-Hygienic | PVC- and Latex-Free.
",0,yoga apparel
YSTOWEL,The YS Yoga Towel (By Kulae) ,36,"The ultimate towel for grip, hygiene and comfort. <br/><br/>

The YS Towel (By Kulae) is antibacterial, antimicrobial, 100% recyclable and super-absorbent. This extra long and extra wide yoga towel is a great addition to your practice. This full-length yoga mat towel is 74 inches long and 25 inches wide making it a superior yoga towel for all styles of yoga and is a great accessory for the YS Mat. <br/><br/>

For best results wash before first use. <br/><br/>

Antibacterial | 100% Recyclable | Silicone-Free and Latex-Free | Ultra-Absorbent | Machine Washable.
",1,yoga apparel
BRACELET,NAMASKÁR BRACELET,10,"YOGASMOGA has coordinated the manufacture and sale of hand woven bracelets that are being made on handlooms in remote villages of the Himalayas. Net Proceeds of all sales will be donated to the NAMASKÁR Foundation. <br/><br/>

We have created the NAMASKÁR Foundation because we care. ",1,yoga apparel
YSMAT.BLACK,The YS Mat (By Kulae)-Black,54,"This is the ultimate eco yoga mat!  Outstanding support and comfort all in a 100% biodegradable yoga mat. 

At 72 inches long, 5mm thick and weighing less than 2.5 pounds, the YS Mat (By Kulae) is four inches longer than a standard yoga mat and has been designed with all styles of yoga in mind. This mat is revolutionary, and is the eco standard of yoga mats with a different color on each side giving the user the ability to use either side.

Made of Thermo Plastic Elastomer (“TPE”) | 100% Biodegradable | 100% Recyclable | Ultra-Hygienic | PVC- and Latex-Free
",0,yoga apparel
YSMAT.PURPLE.ORANGE,The YS Mat (By Kulae)-Purple / Orange,54,"This is the ultimate eco yoga mat!  Outstanding support and comfort all in a 100% biodegradable yoga mat. 

At 72 inches long, 5mm thick and weighing less than 2.5 pounds, the YS Mat (By Kulae) is four inches longer than a standard yoga mat and has been designed with all styles of yoga in mind. This mat is revolutionary, and is the eco standard of yoga mats with a different color on each side giving the user the ability to use either side.

Made of Thermo Plastic Elastomer (“TPE”) | 100% Biodegradable | 100% Recyclable | Ultra-Hygienic | PVC- and Latex-Free
",0,yoga apparel
YSMAT.BLACK.GREY,The YS Mat (By Kulae)-Black / Grey,54,"This is the ultimate eco yoga mat!  Outstanding support and comfort all in a 100% biodegradable yoga mat. 

At 72 inches long, 5mm thick and weighing less than 2.5 pounds, the YS Mat (By Kulae) is four inches longer than a standard yoga mat and has been designed with all styles of yoga in mind. This mat is revolutionary, and is the eco standard of yoga mats with a different color on each side giving the user the ability to use either side.

Made of Thermo Plastic Elastomer (“TPE”) | 100% Biodegradable | 100% Recyclable | Ultra-Hygienic | PVC- and Latex-Free
",0,yoga apparel
YSMAT.GREEN.PINK,The YS Mat (By Kulae)-Green / Pink,54,"This is the ultimate eco yoga mat!  Outstanding support and comfort all in a 100% biodegradable yoga mat. 

At 72 inches long, 5mm thick and weighing less than 2.5 pounds, the YS Mat (By Kulae) is four inches longer than a standard yoga mat and has been designed with all styles of yoga in mind. This mat is revolutionary, and is the eco standard of yoga mats with a different color on each side giving the user the ability to use either side.

Made of Thermo Plastic Elastomer (“TPE”) | 100% Biodegradable | 100% Recyclable | Ultra-Hygienic | PVC- and Latex-Free
",0,yoga apparel
YSMAT.YELLOW.GREY,The YS Mat (By Kulae)-Yellow / Grey,54,"This is the ultimate eco yoga mat!  Outstanding support and comfort all in a 100% biodegradable yoga mat. 

At 72 inches long, 5mm thick and weighing less than 2.5 pounds, the YS Mat (By Kulae) is four inches longer than a standard yoga mat and has been designed with all styles of yoga in mind. This mat is revolutionary, and is the eco standard of yoga mats with a different color on each side giving the user the ability to use either side.

Made of Thermo Plastic Elastomer (“TPE”) | 100% Biodegradable | 100% Recyclable | Ultra-Hygienic | PVC- and Latex-Free
",0,yoga apparel
YSTOWEL.ORANGE,The YS Yoga Towel (By Kulae) -Orange,36,"The ultimate towel for grip, hygiene and comfort. The YS Towel (By Kulae) is antibacterial, antimicrobial, 100% recyclable and super-absorbent. This extra long and extra wide yoga towel is a great addition to your practice. This full-length yoga mat towel is 74 inches long and 25 inches wide making it a superior yoga towel for all styles of yoga and is a great accessory for the YS Mat.
For best results wash before first use.
Antibacterial | 100% Recyclable | Silicone-Free and Latex-Free | Ultra-Absorbent | Machine Washable",0,yoga apparel
YSTOWEL.PINK,The YS Yoga Towel (By Kulae) -Pink,36,"The ultimate towel for grip, hygiene and comfort. The YS Towel (By Kulae) is antibacterial, antimicrobial, 100% recyclable and super-absorbent. This extra long and extra wide yoga towel is a great addition to your practice. This full-length yoga mat towel is 74 inches long and 25 inches wide making it a superior yoga towel for all styles of yoga and is a great accessory for the YS Mat.
For best results wash before first use.
Antibacterial | 100% Recyclable | Silicone-Free and Latex-Free | Ultra-Absorbent | Machine Washable",0,yoga apparel
YSTOWEL.PURPLE,The YS Yoga Towel (By Kulae) -Purple,36,"The ultimate towel for grip, hygiene and comfort. The YS Towel (By Kulae) is antibacterial, antimicrobial, 100% recyclable and super-absorbent. This extra long and extra wide yoga towel is a great addition to your practice. This full-length yoga mat towel is 74 inches long and 25 inches wide making it a superior yoga towel for all styles of yoga and is a great accessory for the YS Mat.
For best results wash before first use.
Antibacterial | 100% Recyclable | Silicone-Free and Latex-Free | Ultra-Absorbent | Machine Washable",0,yoga apparel
YSTOWEL.RED,The YS Yoga Towel (By Kulae) -Red,36,"The ultimate towel for grip, hygiene and comfort. The YS Towel (By Kulae) is antibacterial, antimicrobial, 100% recyclable and super-absorbent. This extra long and extra wide yoga towel is a great addition to your practice. This full-length yoga mat towel is 74 inches long and 25 inches wide making it a superior yoga towel for all styles of yoga and is a great accessory for the YS Mat.
For best results wash before first use.
Antibacterial | 100% Recyclable | Silicone-Free and Latex-Free | Ultra-Absorbent | Machine Washable",0,yoga apparel
YSTOWEL.BLUE,The YS Yoga Towel (By Kulae) -Blue,36,"The ultimate towel for grip, hygiene and comfort. The YS Towel (By Kulae) is antibacterial, antimicrobial, 100% recyclable and super-absorbent. This extra long and extra wide yoga towel is a great addition to your practice. This full-length yoga mat towel is 74 inches long and 25 inches wide making it a superior yoga towel for all styles of yoga and is a great accessory for the YS Mat.
For best results wash before first use.
Antibacterial | 100% Recyclable | Silicone-Free and Latex-Free | Ultra-Absorbent | Machine Washable",0,yoga apparel
YOGAFLOP. BLUE-7,YOGAFLOPS  (By Rider)-7,22,"To-and-from Yoga class. Get there in style with your YOGAFLOPS™.

YOGAFLOPS™ by YOGASMOGA offer attention grabbing, two-toned, flexible foot-beds that are topped off with innovative dual hinged upper straps that adjust allowing the sandal to move with you while you are in motion.

These are both stylish and offer amazing comfort for your beautiful tippy-toes.
",1,yoga apparel
SNPBRA,Sneak &rsquo;n Peek Bra,52,"Elevate your game - let your girls experience the snugness of this low impact bra while keeping you in your stride. This supportive sports bra will calm your mind - at work, play or simply being. ",1,yoga apparel
SNPBRA.GCV.SMST.GCV-2,Sneak &rsquo;n Peek Bra-Grey Caviar / Seattle Mist-2,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",1,yoga apparel
SNPBRA.GCV.SMST.GCV-4,Sneak &rsquo;n Peek Bra-Grey Caviar / Seattle Mist-4,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.GCV.SMST.GCV-6,Sneak &rsquo;n Peek Bra-Grey Caviar / Seattle Mist-6,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.GCV.SMST.GCV-8,Sneak &rsquo;n Peek Bra-Grey Caviar / Seattle Mist-8,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",1,yoga apparel
SNPBRA.GCV.SMST.GCV-10,Sneak &rsquo;n Peek Bra-Grey Caviar / Seattle Mist-10,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.GCV.SMST.GCV-12,Sneak &rsquo;n Peek Bra-Grey Caviar / Seattle Mist-12,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.LIME.GCV.LIME-2,Sneak &rsquo;n Peek Bra-Lime Lite / Grey Caviar-2,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.LIME.GCV.LIME-6,Sneak &rsquo;n Peek Bra-Lime Lite / Grey Caviar-6,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.LIME.GCV.LIME-8,Sneak &rsquo;n Peek Bra-Lime Lite / Grey Caviar-8,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.LIME.GCV.LIME-10,Sneak &rsquo;n Peek Bra-Lime Lite / Grey Caviar-10,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.LIME.GCV.LIME-12,Sneak &rsquo;n Peek Bra-Lime Lite / Grey Caviar-12,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.SMST.SMST.SMST-2,Sneak &rsquo;n Peek Bra-Seattle Mist-2,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SLMSH,Sweet &rsquo;n Short,54,"This humble short packs a whole lot of punch in a small little package. Made exclusively from our high performance technical Aurum fabric, this all-sport short will ensure you are the coolest hot yogi or the hottest roundhouse kicker in town.",1,yoga apparel
SNPBRA.SMST.SMST.SMST-4,Sneak &rsquo;n Peek Bra-Seattle Mist-4,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.SMST.SMST.SMST-6,Sneak &rsquo;n Peek Bra-Seattle Mist-6,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.SMST.SMST.SMST-8,Sneak &rsquo;n Peek Bra-Seattle Mist-8,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.SMST.SMST.SMST-10,Sneak &rsquo;n Peek Bra-Seattle Mist-10,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
SNPBRA.SMST.SMST.SMST-12,Sneak &rsquo;n Peek Bra-Seattle Mist-12,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
TWTNK,Twistie Tank,64,"Shake it up, Head it down, Twist it around or Pigeon it forward- whatever your move this tank is designed to behave and stay put on your hips. The built-in bra offers the reinforcement you need and the waist hugging design leaves you feeling like striking that pose – Every time.",1,yoga apparel
SNPBRA.LIME.GCV.LIME-4,Sneak &rsquo;n Peek Bra-Lime Lite / Grey Caviar-4,52,"Elevate your game - let your girls experience the snugness of this high impact bra while keeping you in your stride. This super supportive sports bra will calm your mind - at work, play or simply being. ",0,yoga apparel
TMT,Tickle Me Tank,72,So light and airy you could wear it all day long. Soft breathable technical Auro mesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Yoga/Barre class or when taking that walk in the park.,1,yoga apparel
TMT.SMST.SGRY.SMST-2,Tickle Me Tank-Seattle Mist / Spanish Grey-2,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.SMST.SGRY.SMST-4,Tickle Me Tank-Seattle Mist / Spanish Grey-4,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.SMST.SGRY.SMST-6,Tickle Me Tank-Seattle Mist / Spanish Grey-6,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.SMST.SGRY.SMST-8,Tickle Me Tank-Seattle Mist / Spanish Grey-8,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.SMST.SGRY.SMST-10,Tickle Me Tank-Seattle Mist / Spanish Grey-10,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.SMST.SGRY.SMST-12,Tickle Me Tank-Seattle Mist / Spanish Grey-12,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.CRLP.CRLP.CRLP-2,Tickle Me Tank-Coral Pink-2,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.CRLP.CRLP.CRLP-4,Tickle Me Tank-Coral Pink-4,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.CRLP.CRLP.CRLP-6,Tickle Me Tank-Coral Pink-6,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.CRLP.CRLP.CRLP-8,Tickle Me Tank-Coral Pink-8,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.CRLP.CRLP.CRLP-10,Tickle Me Tank-Coral Pink-10,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.CRLP.CRLP.CRLP-12,Tickle Me Tank-Coral Pink-12,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.BBLU.SGRY.BBLU-2,Tickle Me Tank-Boy Blue / Spanish Grey-2,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.BBLU.SGRY.BBLU-4,Tickle Me Tank-Boy Blue / Spanish Grey-4,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.BBLU.SGRY.BBLU-6,Tickle Me Tank-Boy Blue / Spanish Grey-6,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
TMT.BBLU.SGRY.BBLU-8,Tickle Me Tank-Boy Blue / Spanish Grey-8,38,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel utlra cool at Barre class or when taking that walk in the park.,0,yoga apparel
